token1	token2	weight
jıgıtterdıñ	armany	3
neşeden	bastap	2
sürıp	jatqan	5
alik	kz	5
sasyp	ketken	2
netken	keremet	3
netken	ädemı	4
ernıñnen	süiıp	7
ernıñnen	süidım	5
özderıñde	qalai	6
särsenbı	künı	5
särsenbı	sättı	4
blokqa	qoiyp	6
blokqa	tyğyp	9
materialdyq	jäne	5
materialdyq	mädeniet	8
materialdyq	mädenietı	9
tüsınedı	dep	5
blagodariu	za	4
blagodariu	vas	7
aqparattyq	paraqşa	8
azyp	ketken	2
öskende	kım	5
jekeñızge	jazdym	1
jekeñızge	jıberdım	6
ūnaisyñ	mağan	5
ledi	diana	1
zyn	zyn	1
mazamdy	alma	1
mazamdy	alyp	7
mazamdy	almaş	7
praktikalyq	jūmys	8
praktikalyq	sabaq	4
jürgım	kelmeidı	7
jürgım	keledı	5
äuelı	alla	6
juregım	menıñ	1
juregım	juregım	8
kazaktar	barma	4
aşatyn	kezde	1
oblystyq	baspasöz	3
qalaiyn	dep	1
ınımnıñ	tuğan	2
barmyz	ğoi	5
şortanbai	qanaiūly	1
papamnyñ	tuğan	3
omonim	bolatyn	1
spam	oinaisyn	6
spam	spam	4
jibek	joly	5
qaitaiyn	dep	1
ibaly	qyz	1
otbasyñyzğa	baqyt	3
otbasyñyzğa	amandyq	8
duşka	tüsıp	3
baramba	dep	1
perıştem	menıñ	2
ūqsamaidy	ğoi	1
azanğa	deiın	1
mūstafa	şoqai	2
amandyğyn	berse	1
amandyğyn	bersın	8
qyşyp	jatyr	3
kötıne	kırıp	2
özıñede	qūtty	3
ılınıp	ketıptı	3
kılttı	alyp	2
kılttı	tastap	3
miyñdy	aşytyp	6
şoqan	uälihanov	2
skrinmen	jıber	1
skrinmen	jıberesıñ	6
skrinmen	jıberudı	7
täñırdıñ	özı	6
tamara	asar	1
sirek	kezdesedı	2
sirek	kezdesetın	6
uağyz	tyñdap	3
raionda	tūrasyñ	1
amalyn	tauyp	1
jinauğa	bolady	1
jeñıldıgın	bersın	1
japşy	auzyñdy	2
papañnyñ	tuğan	3
möldıregen	közıñ	3
ainağa	qarap	2
pensiiağa	şyğyp	1
qanşyq	qanşyq	2
sudan	taza	7
ädılbek	ädılbek	1
baqbergen	baqbergen	1
aqbılek	romany	1
kta	körıp	1
auzyndy	jap	1
auzyndy	aşyp	9
familiiasy	qalai	4
sanğa	jazbaşa	4
joiu	üşın	3
mazasyn	alyp	2
öşırulı	tūr	3
qazybek	bi	2
barmysyñ	bauyrym	1
armandaryña	jet	1
armandaryña	jete	7
parkke	baramyz	3
parkke	baryp	3
sūraqtyñ	jauaby	6
sūraqtyñ	jauabyn	6
vidioğa	tüsırıp	4
qosuğa	bolady	2
ıstegım	kelıp	3
ıstegım	kep	6
janymnan	artyq	9
itke	tamaq	1
pdf	pdf	1
dauysyñdy	estıgım	4
klubnika	bomba	2
fatiha	süresı	1
jeñıske	jettı	4
jekesıne	şyğyp	5
bolğysy	keledı	3
dosqa	adal	3
tüsınıkteme	jazyp	2
seisenbı	künı	1
keleiık	dep	1
atañnyñ	basy	1
dostyqqa	adal	1
pänınıñ	mūğalımı	2
eptep	jürıp	1
muzykasyn	tauyp	1
üilenetın	qyz	2
maiak	tasta	1
maiak	tastap	5
kapitan	amerika	4
kapitan	marvel	5
tastauğa	bolady	4
rasynda	da	1
emıp	jatyr	1
nesteiın	dep	1
krasavisam	menıñ	3
armanyna	jet	1
armanyna	jete	8
armanyna	jetsın	5
imeiu	vvidu	7
ūmytqan	joqpyn	1
önerdıñ	ordasy	1
salauatty	ömır	3
azdan	soñ	1
arujandy	jaqsy	1
beibıtşılık	zaman	1
beibıtşılık	pen	5
repost	jasap	7
bodi	massaj	1
zänım	zänım	1
öteiın	dep	1
asima	asima	1
tünıñız	tynyş	1
denıñızge	saulyq	1
aşuyñdy	bas	1
qūqyqtary	men	1
güldei	jainap	1
güldei	qūlpyryp	3
balapannyñ	tuğan	6
dannoe	soobşenie	4
gotovo	gotovo	2
qaiyrdy	tün	1
kalyñyz	qalai	1
dairektke	jazdym	1
amangül	bolady	4
saliqaly	ūrpaq	1
dalanyñ	jetı	1
ondaiym	joq	1
duai	duai	1
mazany	alyp	1
süiedı	süimeidı	1
süidım	janym	1
süidım	qaiyrly	9
süidım	ernıñnen	8
